north,west,south,east
52.33175527540890,4.71486329218574,52.29566567111990,4.77616528608415
52.29473656073840,4.70514341961775,52.24969660696500,4.72734332480287
52.25239217047840,4.63759657816563,52.23036147707340,4.68119104513056
52.23289360121150,4.60836433248069,52.22027112894750,4.64215755537391
52.19074845242390,4.53564353874199,52.17450156825890,4.60582939174006
52.18962709826510,4.55703686718831,52.13632619758230,4.60439362390700
52.13705084529970,4.48318531377543,52.08457926081690,4.51408502970746
52.11037052522900,4.42919357554673,52.06971689833780,4.45455076361824
